Date,Product,Category,Region,Sales,Revenue,Margin (%),Channel
2024-03-31,Buty sportowe,Odzież,Niemcy,43,8626.6,24.23,Sklep Online
2024-11-25,iPhone 14,Elektronika,Hiszpania,8,19908.27,28.81,Sklep Online
2024-03-22,Samsung Galaxy S22,Elektronika,Francja,2,2050.56,14.26,Partner B2B
2024-12-24,Pralka LG,AGD,Niemcy,1,1460.58,16.75,Partner B2B
2024-11-04,Pralka LG,AGD,Polska,17,27662.0,27.79,Partner B2B
2024-08-01,Spodnie jeans,Odzież,Włochy,44,72269.46,20.72,Partner B2B
2024-11-10,Kurtka zimowa,Odzież,Niemcy,48,90542.4,9.73,Sklep Online
2024-04-25,Pralka LG,AGD,Włochy,2,4438.46,16.6,Sklep Stacjonarny
2024-12-29,T-shirt basic,Odzież,Niemcy,16,11347.9,11.24,Sklep Stacjonarny
2024-03-22,Spodnie jeans,Odzież,Polska,33,7169.3,13.72,Sklep Online
2024-07-24,Zmywarka Bosch,AGD,Niemcy,7,6963.41,11.45,Partner B2B
2024-11-13,MacBook Pro,Elektronika,Francja,36,46330.1,8.24,Sklep Online
2024-12-22,iPhone 14,Elektronika,Hiszpania,42,8051.99,24.29,Sklep Online
2024-03-29,Słuchawki Sony,Elektronika,Polska,30,10666.24,27.07,Sklep Online
2024-08-13,MacBook Pro,Elektronika,Hiszpania,22,61350.43,20.61,Sklep Online
2024-12-22,Spodnie jeans,Odzież,Włochy,26,34299.59,29.1,Sklep Stacjonarny
2024-11-11,Słuchawki Sony,Elektronika,Francja,26,40512.47,24.75,Sklep Online
2024-03-07,T-shirt basic,Odzież,Polska,9,23001.05,22.62,Sklep Online
2024-03-26,Lodówka Samsung,AGD,Włochy,36,39294.03,27.49,Partner B2B
2024-08-11,iPhone 14,Elektronika,Hiszpania,20,8902.82,15.36,Sklep Stacjonarny
2024-12-18,Spodnie jeans,Odzież,Francja,9,26200.24,15.97,Sklep Online
2024-09-07,iPhone 14,Elektronika,Polska,30,22712.08,9.03,Partner B2B
2024-07-09,Mikrofalówka Sharp,AGD,Niemcy,1,1442.4,11.58,Sklep Online
2024-01-03,Zmywarka Bosch,AGD,Niemcy,20,32305.57,10.81,Sklep Stacjonarny
2024-12-01,Mikrofalówka Sharp,AGD,Włochy,15,38257.01,7.6,Partner B2B
2024-09-10,Słuchawki Sony,Elektronika,Francja,14,11327.46,11.67,Partner B2B
2024-06-06,Buty sportowe,Odzież,Francja,20,25692.62,15.62,Sklep Stacjonarny
2024-05-10,Kurtka zimowa,Odzież,Niemcy,35,20925.77,19.33,Sklep Stacjonarny
2024-04-25,Pralka LG,AGD,Niemcy,39,110147.61,25.49,Partner B2B
2024-08-24,Kurtka zimowa,Odzież,Hiszpania,14,9361.2,20.03,Partner B2B
2024-08-09,Lodówka Samsung,AGD,Polska,25,33969.42,20.05,Partner B2B
2024-04-19,Buty sportowe,Odzież,Niemcy,7,10321.74,27.84,Sklep Online
2024-02-06,Zmywarka Bosch,AGD,Hiszpania,34,81906.95,10.13,Sklep Stacjonarny
2024-10-01,Słuchawki Sony,Elektronika,Niemcy,31,87739.72,17.58,Partner B2B
2024-08-05,Samsung Galaxy S22,Elektronika,Francja,26,37236.8,10.19,Sklep Online
2024-05-31,Słuchawki Sony,Elektronika,Francja,39,17345.01,23.76,Sklep Stacjonarny
2024-09-08,Mikrofalówka Sharp,AGD,Włochy,26,69231.83,17.08,Sklep Stacjonarny
2024-06-16,Słuchawki Sony,Elektronika,Włochy,18,12570.07,6.73,Partner B2B
2024-12-23,Kurtka zimowa,Odzież,Niemcy,44,58910.13,19.84,Sklep Stacjonarny
2024-06-23,Spodnie jeans,Odzież,Włochy,21,31467.35,12.0,Sklep Online
2024-08-04,Buty sportowe,Odzież,Polska,25,47948.61,20.01,Sklep Stacjonarny
2024-12-23,Słuchawki Sony,Elektronika,Włochy,45,21412.6,11.78,Sklep Online
2024-08-16,Zmywarka Bosch,AGD,Francja,5,4736.48,17.04,Sklep Stacjonarny
2024-08-01,Zmywarka Bosch,AGD,Polska,22,17238.62,28.13,Sklep Online
2024-05-11,iPhone 14,Elektronika,Polska,25,65327.06,17.6,Partner B2B
2024-03-08,Lodówka Samsung,AGD,Francja,28,65543.25,29.74,Sklep Stacjonarny
2024-05-05,iPhone 14,Elektronika,Polska,18,31668.83,17.47,Sklep Online
2024-03-13,MacBook Pro,Elektronika,Hiszpania,37,54206.45,18.32,Sklep Online
2024-10-11,Lodówka Samsung,AGD,Hiszpania,41,37030.47,15.51,Partner B2B
2024-07-16,Kurtka zimowa,Odzież,Włochy,48,75795.43,8.08,Partner B2B
2024-12-11,MacBook Pro,Elektronika,Niemcy,32,4826.01,22.47,Sklep Stacjonarny
2024-06-27,T-shirt basic,Odzież,Polska,34,20223.13,8.45,Sklep Stacjonarny
2024-08-16,Słuchawki Sony,Elektronika,Francja,1,2004.06,25.01,Partner B2B
2024-01-08,Słuchawki Sony,Elektronika,Francja,42,91303.75,26.49,Sklep Stacjonarny
2024-09-17,Pralka LG,AGD,Niemcy,4,323.66,16.76,Partner B2B
2024-10-09,Buty sportowe,Odzież,Polska,49,53745.16,15.13,Sklep Online
2024-11-04,T-shirt basic,Odzież,Francja,9,22500.86,10.13,Sklep Stacjonarny
2024-01-26,Spodnie jeans,Odzież,Hiszpania,31,81137.84,19.4,Sklep Online
2024-10-19,Kurtka zimowa,Odzież,Niemcy,6,13998.97,11.84,Sklep Stacjonarny
2024-12-30,Buty sportowe,Odzież,Francja,27,80184.88,10.42,Partner B2B
2024-09-24,Mikrofalówka Sharp,AGD,Polska,10,29058.01,16.58,Sklep Online
2024-11-25,MacBook Pro,Elektronika,Francja,34,24697.08,22.38,Sklep Online
2024-06-29,Kurtka zimowa,Odzież,Włochy,2,3820.05,15.71,Sklep Online
2024-07-11,Samsung Galaxy S22,Elektronika,Francja,28,51146.62,13.84,Sklep Stacjonarny
2024-02-20,Tablet Lenovo,Elektronika,Polska,26,21187.22,15.38,Partner B2B
2024-08-29,Lodówka Samsung,AGD,Polska,29,46159.74,18.22,Partner B2B
2024-04-27,Samsung Galaxy S22,Elektronika,Francja,44,67794.24,23.82,Sklep Stacjonarny
2024-04-11,iPhone 14,Elektronika,Polska,25,31181.76,18.61,Sklep Online
2024-03-23,iPhone 14,Elektronika,Polska,34,10592.53,7.86,Partner B2B
2024-06-24,Mikrofalówka Sharp,AGD,Niemcy,4,10926.19,15.61,Partner B2B
2024-02-03,iPhone 14,Elektronika,Niemcy,10,5531.6,14.88,Sklep Stacjonarny
2024-03-07,Pralka LG,AGD,Francja,39,31437.95,18.08,Sklep Stacjonarny
2024-05-24,Kurtka zimowa,Odzież,Polska,31,72043.45,11.72,Partner B2B
2024-08-06,Samsung Galaxy S22,Elektronika,Polska,1,1241.75,13.63,Sklep Online
2024-09-11,Pralka LG,AGD,Francja,11,20810.99,26.46,Partner B2B
2024-05-20,Słuchawki Sony,Elektronika,Hiszpania,47,50266.99,6.41,Partner B2B
2024-11-16,Mikrofalówka Sharp,AGD,Włochy,10,14864.74,24.43,Sklep Stacjonarny
2024-05-26,Pralka LG,AGD,Hiszpania,44,103462.55,19.35,Sklep Online
2024-02-07,Tablet Lenovo,Elektronika,Hiszpania,21,10113.3,13.78,Partner B2B
2024-01-25,Mikrofalówka Sharp,AGD,Włochy,14,40269.41,17.84,Partner B2B
2024-05-29,Samsung Galaxy S22,Elektronika,Niemcy,41,28753.98,24.67,Sklep Stacjonarny
2024-08-04,Tablet Lenovo,Elektronika,Hiszpania,9,24273.28,16.12,Sklep Stacjonarny
2024-01-10,Zmywarka Bosch,AGD,Francja,20,17433.3,26.25,Sklep Stacjonarny
2024-12-29,Buty sportowe,Odzież,Polska,28,41549.48,20.76,Sklep Stacjonarny
2024-02-08,iPhone 14,Elektronika,Włochy,26,59230.67,29.62,Partner B2B
2024-09-18,MacBook Pro,Elektronika,Włochy,49,25852.77,28.08,Sklep Stacjonarny
2024-04-08,Spodnie jeans,Odzież,Francja,9,24607.83,5.48,Partner B2B
2024-03-31,MacBook Pro,Elektronika,Polska,5,14866.61,8.74,Sklep Stacjonarny
2024-03-06,Buty sportowe,Odzież,Hiszpania,45,64093.43,15.29,Partner B2B
2024-12-01,Zmywarka Bosch,AGD,Hiszpania,37,48239.62,20.69,Partner B2B
2024-07-11,Zmywarka Bosch,AGD,Hiszpania,1,1693.94,23.13,Sklep Online
2024-09-10,MacBook Pro,Elektronika,Polska,38,104316.75,27.19,Partner B2B
2024-09-19,Spodnie jeans,Odzież,Niemcy,16,1143.35,18.76,Partner B2B
2024-02-28,Lodówka Samsung,AGD,Niemcy,18,26241.19,24.4,Sklep Stacjonarny
2024-08-23,Lodówka Samsung,AGD,Hiszpania,40,25981.31,23.71,Sklep Stacjonarny
2024-02-23,Mikrofalówka Sharp,AGD,Polska,8,11522.28,13.2,Sklep Stacjonarny
2024-05-05,iPhone 14,Elektronika,Polska,11,28448.61,6.1,Sklep Stacjonarny
2024-06-09,iPhone 14,Elektronika,Niemcy,38,12365.66,22.27,Sklep Stacjonarny
2024-03-20,Buty sportowe,Odzież,Francja,7,15525.0,15.33,Sklep Online
2024-04-21,Pralka LG,AGD,Polska,6,6871.48,21.86,Sklep Online
2024-04-19,Spodnie jeans,Odzież,Niemcy,22,11500.91,13.35,Sklep Stacjonarny
2024-01-14,MacBook Pro,Elektronika,Francja,27,28906.73,29.88,Sklep Online
2024-02-12,Tablet Lenovo,Elektronika,Polska,17,45560.38,23.79,Sklep Stacjonarny
2024-05-18,Kurtka zimowa,Odzież,Niemcy,12,8967.01,18.75,Partner B2B
2024-03-04,Zmywarka Bosch,AGD,Hiszpania,3,5555.23,8.61,Sklep Stacjonarny
2024-05-29,Pralka LG,AGD,Francja,2,4263.17,17.11,Sklep Stacjonarny
2024-04-20,Kurtka zimowa,Odzież,Polska,33,35553.24,5.11,Sklep Stacjonarny
2024-11-07,Pralka LG,AGD,Francja,30,50367.15,19.88,Partner B2B
2024-06-19,Lodówka Samsung,AGD,Polska,14,16253.08,20.92,Sklep Stacjonarny
2024-05-09,Zmywarka Bosch,AGD,Francja,34,6136.42,13.31,Partner B2B
2024-04-08,Buty sportowe,Odzież,Niemcy,2,166.87,6.39,Sklep Stacjonarny
2024-08-29,Zmywarka Bosch,AGD,Niemcy,31,64288.49,29.77,Sklep Online
2024-06-18,MacBook Pro,Elektronika,Włochy,5,2967.08,24.0,Sklep Stacjonarny
2024-07-29,Słuchawki Sony,Elektronika,Włochy,29,44553.05,7.13,Sklep Stacjonarny
2024-05-14,T-shirt basic,Odzież,Niemcy,50,16133.17,19.27,Sklep Online
2024-09-04,Zmywarka Bosch,AGD,Polska,50,31126.59,11.85,Sklep Stacjonarny
2024-03-21,Mikrofalówka Sharp,AGD,Hiszpania,10,9950.1,28.4,Sklep Stacjonarny
2024-01-20,MacBook Pro,Elektronika,Hiszpania,47,115838.05,20.34,Partner B2B
2024-08-08,T-shirt basic,Odzież,Włochy,24,66902.94,13.83,Sklep Stacjonarny
2024-10-08,iPhone 14,Elektronika,Hiszpania,8,23198.05,6.53,Partner B2B
2024-10-11,T-shirt basic,Odzież,Niemcy,41,64869.68,11.76,Partner B2B
2024-09-30,Kurtka zimowa,Odzież,Polska,40,18936.31,25.91,Sklep Stacjonarny
2024-06-23,Słuchawki Sony,Elektronika,Hiszpania,3,8356.48,16.44,Sklep Online
2024-12-11,Spodnie jeans,Odzież,Hiszpania,24,50822.76,8.74,Partner B2B
2024-08-20,Samsung Galaxy S22,Elektronika,Niemcy,36,5880.21,19.2,Sklep Stacjonarny
2024-06-27,Słuchawki Sony,Elektronika,Hiszpania,37,110095.79,22.12,Sklep Online
2024-11-29,Buty sportowe,Odzież,Hiszpania,19,14818.65,29.59,Partner B2B
2024-12-03,Tablet Lenovo,Elektronika,Polska,24,22296.15,21.47,Sklep Stacjonarny
2024-04-21,Mikrofalówka Sharp,AGD,Niemcy,3,1267.81,22.91,Sklep Online
2024-07-06,Zmywarka Bosch,AGD,Hiszpania,31,40558.04,8.3,Partner B2B
2024-02-05,Kurtka zimowa,Odzież,Polska,15,16416.09,8.59,Partner B2B
2024-05-30,Buty sportowe,Odzież,Hiszpania,45,55963.89,21.36,Partner B2B
2024-10-17,Słuchawki Sony,Elektronika,Włochy,38,87894.55,25.25,Sklep Online
2024-03-05,MacBook Pro,Elektronika,Francja,43,12596.54,20.06,Sklep Online
2024-05-20,Spodnie jeans,Odzież,Polska,41,53457.04,29.54,Sklep Stacjonarny
2024-04-01,T-shirt basic,Odzież,Polska,24,33148.99,22.06,Sklep Stacjonarny
2024-02-09,Mikrofalówka Sharp,AGD,Hiszpania,46,118741.43,28.54,Sklep Stacjonarny
2024-04-04,Buty sportowe,Odzież,Niemcy,6,7328.06,10.07,Sklep Stacjonarny
2024-08-08,Słuchawki Sony,Elektronika,Francja,4,1667.28,22.85,Sklep Online
2024-06-15,Samsung Galaxy S22,Elektronika,Francja,14,18979.67,10.75,Partner B2B
2024-11-20,T-shirt basic,Odzież,Polska,23,11277.91,25.23,Sklep Online
2024-02-13,Samsung Galaxy S22,Elektronika,Francja,5,673.85,6.72,Sklep Stacjonarny
2024-11-29,Buty sportowe,Odzież,Niemcy,41,60159.37,16.86,Partner B2B
2024-04-20,Pralka LG,AGD,Francja,1,833.94,12.79,Partner B2B
2024-11-01,Samsung Galaxy S22,Elektronika,Francja,19,42720.3,20.67,Sklep Stacjonarny
2024-03-25,Kurtka zimowa,Odzież,Niemcy,50,113338.61,9.51,Sklep Stacjonarny
2024-09-09,Zmywarka Bosch,AGD,Hiszpania,28,33756.34,14.56,Sklep Online
2024-07-05,Kurtka zimowa,Odzież,Francja,18,9893.53,27.97,Partner B2B
2024-02-12,MacBook Pro,Elektronika,Hiszpania,16,31056.35,23.23,Partner B2B
2024-06-06,Samsung Galaxy S22,Elektronika,Hiszpania,10,2406.94,23.35,Sklep Stacjonarny
2024-04-18,Lodówka Samsung,AGD,Hiszpania,43,76586.1,23.47,Sklep Online
2024-04-07,Słuchawki Sony,Elektronika,Włochy,46,41812.77,5.39,Partner B2B
2024-04-30,Tablet Lenovo,Elektronika,Polska,27,17219.3,14.33,Sklep Online
2024-11-15,Buty sportowe,Odzież,Polska,14,25066.09,7.18,Sklep Online
2024-05-14,T-shirt basic,Odzież,Polska,34,7507.99,18.79,Partner B2B
2024-07-09,Buty sportowe,Odzież,Niemcy,27,34816.26,22.4,Sklep Stacjonarny
2024-07-22,MacBook Pro,Elektronika,Hiszpania,7,9636.99,5.43,Sklep Online
2024-04-22,MacBook Pro,Elektronika,Francja,29,70232.35,17.1,Sklep Stacjonarny
2024-11-07,Słuchawki Sony,Elektronika,Niemcy,3,7094.38,18.19,Sklep Online
2024-06-17,Buty sportowe,Odzież,Włochy,24,61862.39,19.35,Sklep Stacjonarny
2024-06-30,T-shirt basic,Odzież,Hiszpania,5,14731.65,11.84,Partner B2B
2024-12-24,Lodówka Samsung,AGD,Polska,36,79897.75,28.58,Sklep Online
2024-09-10,Mikrofalówka Sharp,AGD,Francja,49,93015.54,22.48,Sklep Stacjonarny
2024-12-21,Słuchawki Sony,Elektronika,Włochy,9,14991.01,29.7,Sklep Online
2024-09-14,Mikrofalówka Sharp,AGD,Niemcy,47,72702.19,16.19,Sklep Stacjonarny
2024-12-20,Pralka LG,AGD,Polska,20,3593.59,26.65,Sklep Stacjonarny
2024-06-24,Pralka LG,AGD,Hiszpania,10,28108.49,24.01,Partner B2B
2024-04-28,Pralka LG,AGD,Francja,35,53105.2,26.81,Sklep Stacjonarny
2024-08-28,Lodówka Samsung,AGD,Francja,32,20709.81,13.59,Sklep Stacjonarny
2024-03-30,Słuchawki Sony,Elektronika,Niemcy,17,42517.97,5.75,Partner B2B
2024-06-16,Słuchawki Sony,Elektronika,Francja,26,33688.37,27.33,Partner B2B
2024-11-11,Lodówka Samsung,AGD,Włochy,47,24446.61,14.81,Sklep Stacjonarny
2024-05-06,iPhone 14,Elektronika,Polska,50,11718.18,15.25,Partner B2B
2024-10-15,T-shirt basic,Odzież,Włochy,49,12659.96,23.51,Sklep Stacjonarny
2024-03-07,iPhone 14,Elektronika,Francja,42,83079.98,14.27,Partner B2B
2024-10-15,T-shirt basic,Odzież,Niemcy,4,880.64,21.45,Partner B2B
2024-04-06,Pralka LG,AGD,Hiszpania,34,79162.27,12.52,Partner B2B
2024-11-23,Spodnie jeans,Odzież,Niemcy,36,59072.16,13.89,Sklep Online
2024-03-01,MacBook Pro,Elektronika,Włochy,6,7628.42,7.98,Sklep Stacjonarny
2024-09-17,Zmywarka Bosch,AGD,Włochy,47,95920.87,21.21,Sklep Online
2024-12-13,Pralka LG,AGD,Francja,11,7396.21,11.15,Partner B2B
2024-03-29,Buty sportowe,Odzież,Włochy,1,1298.0,17.21,Sklep Stacjonarny
2024-03-15,Buty sportowe,Odzież,Niemcy,1,1952.85,7.39,Sklep Online
2024-09-27,Lodówka Samsung,AGD,Polska,28,74776.52,7.93,Partner B2B
2024-06-03,Kurtka zimowa,Odzież,Niemcy,39,9844.34,12.08,Sklep Online
2024-12-17,T-shirt basic,Odzież,Polska,31,78263.66,15.34,Sklep Stacjonarny
2024-05-30,Mikrofalówka Sharp,AGD,Włochy,25,29352.48,5.98,Sklep Online
2024-12-04,Pralka LG,AGD,Hiszpania,19,44002.37,11.39,Sklep Online
2024-04-02,Mikrofalówka Sharp,AGD,Hiszpania,23,55285.05,17.61,Sklep Stacjonarny
2024-11-13,Mikrofalówka Sharp,AGD,Niemcy,25,30619.73,16.28,Partner B2B
2024-09-05,T-shirt basic,Odzież,Hiszpania,50,138963.86,19.37,Partner B2B
2024-10-21,Lodówka Samsung,AGD,Francja,10,22014.7,10.63,Sklep Online
2024-05-24,Zmywarka Bosch,AGD,Polska,40,63942.51,12.99,Partner B2B
2024-09-08,Mikrofalówka Sharp,AGD,Włochy,48,104460.26,20.25,Sklep Stacjonarny
2024-11-05,Zmywarka Bosch,AGD,Niemcy,42,23239.15,6.19,Partner B2B
2024-05-17,Słuchawki Sony,Elektronika,Włochy,34,12295.83,6.18,Sklep Online
2024-02-16,Spodnie jeans,Odzież,Francja,21,14561.57,23.91,Partner B2B
2024-03-07,Kurtka zimowa,Odzież,Niemcy,26,67356.94,21.23,Sklep Stacjonarny
2024-08-10,Spodnie jeans,Odzież,Włochy,34,97770.18,21.26,Partner B2B
2024-08-29,T-shirt basic,Odzież,Polska,32,62109.89,29.24,Sklep Online
2024-07-29,Kurtka zimowa,Odzież,Hiszpania,39,7404.34,19.68,Partner B2B
2024-12-28,Spodnie jeans,Odzież,Niemcy,15,30344.63,27.27,Sklep Online
2024-06-24,Buty sportowe,Odzież,Niemcy,41,39529.29,7.14,Partner B2B
2024-09-02,Słuchawki Sony,Elektronika,Polska,23,35297.94,13.38,Sklep Stacjonarny
2024-11-06,Słuchawki Sony,Elektronika,Niemcy,41,107785.86,24.16,Partner B2B
2024-01-22,Lodówka Samsung,AGD,Włochy,42,42982.3,5.07,Partner B2B
2024-05-18,Samsung Galaxy S22,Elektronika,Polska,11,21741.86,5.34,Sklep Online
2024-08-12,Spodnie jeans,Odzież,Hiszpania,1,1603.65,13.53,Partner B2B
2024-06-04,Pralka LG,AGD,Niemcy,11,1607.15,11.56,Sklep Online
2024-03-16,Tablet Lenovo,Elektronika,Niemcy,50,140297.69,11.54,Partner B2B
2024-11-12,Zmywarka Bosch,AGD,Niemcy,3,6746.53,18.6,Sklep Stacjonarny
2024-01-30,Mikrofalówka Sharp,AGD,Włochy,9,16965.27,13.69,Partner B2B
2024-01-15,Zmywarka Bosch,AGD,Włochy,37,70674.78,11.54,Sklep Stacjonarny
2024-11-28,MacBook Pro,Elektronika,Polska,15,37642.65,14.05,Sklep Online
2024-12-05,MacBook Pro,Elektronika,Włochy,6,8913.39,15.49,Sklep Online
2024-10-21,Słuchawki Sony,Elektronika,Francja,36,78232.84,6.66,Sklep Online
2024-12-28,iPhone 14,Elektronika,Włochy,48,83171.02,29.97,Partner B2B
2024-10-26,T-shirt basic,Odzież,Francja,27,45843.72,6.58,Partner B2B
2024-04-30,Samsung Galaxy S22,Elektronika,Francja,3,4630.15,14.81,Sklep Stacjonarny
2024-10-01,Tablet Lenovo,Elektronika,Hiszpania,31,20890.55,9.29,Sklep Stacjonarny
2024-01-04,Kurtka zimowa,Odzież,Francja,17,26493.48,17.28,Partner B2B
2024-12-29,Lodówka Samsung,AGD,Hiszpania,13,34693.61,8.73,Sklep Online
2024-10-10,Spodnie jeans,Odzież,Włochy,47,118787.21,24.72,Partner B2B
2024-07-31,Tablet Lenovo,Elektronika,Francja,3,593.2,6.6,Partner B2B
2024-02-01,Kurtka zimowa,Odzież,Francja,42,77679.91,20.22,Sklep Online
2024-05-09,Słuchawki Sony,Elektronika,Hiszpania,12,17789.06,8.07,Partner B2B
2024-12-21,iPhone 14,Elektronika,Niemcy,11,8635.22,25.34,Sklep Online
2024-12-25,Spodnie jeans,Odzież,Niemcy,28,28665.27,8.28,Sklep Online
2024-12-04,Kurtka zimowa,Odzież,Francja,10,20624.15,18.13,Sklep Stacjonarny
2024-06-26,Zmywarka Bosch,AGD,Polska,2,5185.29,16.4,Sklep Online
2024-02-04,Spodnie jeans,Odzież,Hiszpania,2,5886.85,7.01,Sklep Stacjonarny
2024-03-14,T-shirt basic,Odzież,Polska,31,21012.23,6.59,Partner B2B
2024-07-26,Lodówka Samsung,AGD,Niemcy,2,732.66,15.03,Sklep Stacjonarny
2024-03-30,Zmywarka Bosch,AGD,Polska,4,11113.05,24.62,Sklep Stacjonarny
2024-03-13,iPhone 14,Elektronika,Francja,35,81441.34,6.28,Sklep Online
2024-11-06,Słuchawki Sony,Elektronika,Polska,12,32342.71,27.03,Partner B2B
2024-11-29,Spodnie jeans,Odzież,Włochy,22,31278.28,19.26,Sklep Online
2024-03-11,Tablet Lenovo,Elektronika,Polska,41,45218.56,26.83,Sklep Online
2024-12-01,Zmywarka Bosch,AGD,Polska,22,17556.87,12.94,Sklep Stacjonarny
2024-01-18,Mikrofalówka Sharp,AGD,Włochy,43,106573.22,18.88,Partner B2B
2024-07-14,Samsung Galaxy S22,Elektronika,Francja,5,7460.39,28.24,Sklep Online
2024-08-14,Pralka LG,AGD,Włochy,25,4317.73,21.22,Sklep Online
2024-12-13,Samsung Galaxy S22,Elektronika,Polska,22,24270.08,5.5,Partner B2B
2024-07-13,Kurtka zimowa,Odzież,Polska,13,30258.42,11.03,Sklep Online
2024-06-13,Buty sportowe,Odzież,Polska,21,41026.52,6.33,Sklep Stacjonarny
2024-05-11,Lodówka Samsung,AGD,Włochy,49,129319.46,26.53,Partner B2B
2024-12-26,iPhone 14,Elektronika,Polska,30,45047.71,25.83,Sklep Online
2024-08-14,Spodnie jeans,Odzież,Włochy,44,81268.53,25.48,Sklep Stacjonarny
2024-04-02,MacBook Pro,Elektronika,Francja,2,1007.68,14.17,Partner B2B
2024-06-28,MacBook Pro,Elektronika,Niemcy,44,111678.51,20.45,Partner B2B
2024-02-28,Zmywarka Bosch,AGD,Polska,49,119497.94,7.09,Sklep Stacjonarny
2024-06-27,T-shirt basic,Odzież,Niemcy,20,3371.72,14.97,Sklep Stacjonarny
2024-12-10,Buty sportowe,Odzież,Hiszpania,24,13796.26,19.24,Sklep Online
2024-02-05,MacBook Pro,Elektronika,Francja,46,65027.87,27.59,Sklep Stacjonarny
2024-11-24,iPhone 14,Elektronika,Włochy,50,142438.32,7.2,Partner B2B
2024-09-05,Kurtka zimowa,Odzież,Polska,44,49304.64,9.16,Sklep Stacjonarny
2024-11-11,Buty sportowe,Odzież,Niemcy,48,90658.71,5.98,Sklep Online
2024-08-01,Buty sportowe,Odzież,Niemcy,21,40452.0,25.6,Sklep Online
2024-02-29,T-shirt basic,Odzież,Hiszpania,48,73192.58,16.59,Partner B2B
2024-04-24,Samsung Galaxy S22,Elektronika,Hiszpania,25,3797.2,22.1,Sklep Online
2024-07-22,Zmywarka Bosch,AGD,Francja,14,11509.91,29.14,Sklep Stacjonarny
2024-04-07,Pralka LG,AGD,Niemcy,1,866.6,6.73,Sklep Online
2024-05-10,Samsung Galaxy S22,Elektronika,Niemcy,20,28216.88,15.24,Partner B2B
2024-04-21,T-shirt basic,Odzież,Polska,31,30673.46,15.0,Partner B2B
2024-01-25,Spodnie jeans,Odzież,Niemcy,39,2582.98,17.45,Sklep Stacjonarny
2024-05-26,T-shirt basic,Odzież,Hiszpania,26,43180.9,5.67,Sklep Online
2024-01-04,Lodówka Samsung,AGD,Francja,7,19342.76,11.01,Partner B2B
2024-11-15,iPhone 14,Elektronika,Niemcy,1,2269.93,11.52,Sklep Stacjonarny
2024-08-25,Pralka LG,AGD,Francja,16,33280.25,22.06,Partner B2B
2024-03-08,T-shirt basic,Odzież,Włochy,32,9426.42,9.39,Sklep Stacjonarny
2024-06-06,Kurtka zimowa,Odzież,Hiszpania,5,4416.48,21.01,Sklep Online
2024-03-17,Buty sportowe,Odzież,Francja,39,103239.07,21.59,Partner B2B
2024-09-19,Samsung Galaxy S22,Elektronika,Francja,31,71558.03,18.25,Sklep Stacjonarny
2024-06-03,Pralka LG,AGD,Niemcy,41,14607.84,24.06,Sklep Stacjonarny
2024-10-05,Słuchawki Sony,Elektronika,Hiszpania,37,3488.32,22.11,Sklep Online
2024-12-29,Buty sportowe,Odzież,Hiszpania,33,51280.71,27.33,Sklep Stacjonarny
2024-09-06,iPhone 14,Elektronika,Polska,3,5680.49,23.2,Partner B2B
2024-02-16,Spodnie jeans,Odzież,Polska,46,16854.21,20.27,Sklep Online
2024-07-23,Kurtka zimowa,Odzież,Włochy,7,18565.44,14.86,Sklep Online
2024-11-18,iPhone 14,Elektronika,Hiszpania,2,2628.89,7.11,Sklep Online
2024-06-15,Zmywarka Bosch,AGD,Hiszpania,45,121147.23,9.33,Partner B2B
2024-02-27,Słuchawki Sony,Elektronika,Hiszpania,25,38778.94,25.19,Sklep Online
2024-05-08,Spodnie jeans,Odzież,Francja,12,27925.99,10.78,Sklep Stacjonarny
2024-05-08,Spodnie jeans,Odzież,Hiszpania,5,12611.98,16.2,Partner B2B
2024-06-26,Zmywarka Bosch,AGD,Polska,24,31611.17,13.46,Sklep Online
2024-05-26,Spodnie jeans,Odzież,Hiszpania,34,32473.71,22.35,Sklep Online
2024-10-12,Pralka LG,AGD,Hiszpania,50,85325.49,29.5,Sklep Online
2024-11-01,Lodówka Samsung,AGD,Francja,29,84726.64,6.57,Partner B2B
2024-02-18,Słuchawki Sony,Elektronika,Niemcy,42,36477.27,28.49,Sklep Stacjonarny
2024-08-08,iPhone 14,Elektronika,Hiszpania,39,9149.9,17.15,Sklep Online
2024-02-02,Zmywarka Bosch,AGD,Polska,24,17073.27,21.61,Partner B2B
2024-08-04,Słuchawki Sony,Elektronika,Polska,43,66125.67,5.15,Sklep Online
2024-06-08,Spodnie jeans,Odzież,Niemcy,14,36083.28,26.92,Sklep Online
2024-06-18,Spodnie jeans,Odzież,Włochy,38,96960.14,16.28,Sklep Stacjonarny
2024-01-16,Słuchawki Sony,Elektronika,Polska,40,111048.06,24.05,Sklep Stacjonarny
2024-11-02,Mikrofalówka Sharp,AGD,Niemcy,28,29725.4,24.31,Sklep Online
2024-06-01,Lodówka Samsung,AGD,Francja,35,65345.77,13.71,Sklep Stacjonarny
2024-10-28,iPhone 14,Elektronika,Niemcy,5,6231.43,10.62,Sklep Online
2024-07-13,Mikrofalówka Sharp,AGD,Polska,44,100903.86,7.11,Sklep Stacjonarny
2024-12-11,Lodówka Samsung,AGD,Polska,6,2844.57,16.69,Sklep Stacjonarny
2024-05-18,Spodnie jeans,Odzież,Hiszpania,8,8387.38,17.35,Sklep Online
